board,NS,EW,bid,by,lead,tricks,score,NS_pts,EW_pts
48,57,88,3NT,S,4♦,11,460,15.22,128.78
48,64,136,3NT,S,1♠0,12,490,81.13,62.88
48,69,146,3NT,N,1♠0,12,490,81.13,62.88
48,71,98,3NT,S,1♠0,12,490,81.13,62.88
48,73,94,3NT,S,1♠0,12,490,81.13,62.88
48,75,121,3NT,S,J♦,12,490,81.13,62.88
48,80,46,3NT,S,J♦,11,460,15.22,128.78
48,84,12,4♥,N,3♦,12,480,27.39,116.61
48,91,16,3NT,S,1♠0,12,490,81.13,62.88
48,95,90,3NT,S,1♠0,12,490,81.13,62.88
48,100,52,3NT,S,9♠,12,490,81.13,62.88
48,107,6,4♥,N,J♣,12,480,27.39,116.61
48,109,35,3NT,S,J♦,12,490,81.13,62.88
48,112,27,3NT,S,4♦,12,490,81.13,62.88
48,118,85,3NT,S,1♠0,9,400,3.06,140.94
48,122,7,3NT,S,J♦,12,490,81.13,62.88
48,124,11,3NT,S,4♦,12,490,81.13,62.88
48,127,135,3NT,S,1♠0,12,490,81.13,62.88
48,130,22,3NT,S,1♠0,12,490,81.13,62.88
48,138,119,3NT,S,J♦,12,490,81.13,62.88
48,141,14,3NT,S,1♠0,12,490,81.13,62.88
48,143,61,3NT,S,1♠0,12,490,81.13,62.88
48,2,137,3NT,S,Q♦,11,460,15.22,128.78
48,5,43,3NT,N,J♦,12,490,81.13,62.88
48,10,133,4♥,N,J♣,12,480,27.39,116.61
48,17,93,3NT,S,1♠0,12,490,81.13,62.88
48,20,97,3NT,S,1♠0,12,490,81.13,62.88
48,25,15,3NT,S,1♠0,12,490,81.13,62.88
48,29,134,2♠*,E,A♦,4,1100,142.97,1.03
48,32,59,3NT,S,J♦,12,490,81.13,62.88
48,38,58,3NT,S,6♦,11,460,15.22,128.78
48,42,65,4♥,N,J♣,11,450,6.1,137.9
48,45,139,3NT,S,1♠0,12,490,81.13,62.88
48,49,47,3NT,S,1♠0,12,490,81.13,62.88
48,51,24,3NT,S,2♦,12,490,81.13,62.88
48,56,77,3NT,N,7♠,11,460,15.22,128.78
48,63,79,3NT,S,J♦,12,490,81.13,62.88
48,66,115,2♠*,E,K♦,4,1100,142.97,1.03
48,70,132,6NT,S,J♦,12,990,138.92,5.08
48,72,55,3NT,S,1♠0,12,490,81.13,62.88
48,74,34,5♣,N,3♦,11,400,3.06,140.94
48,78,62,3NT,S,J♦,11,460,15.22,128.78
48,83,68,3NT,S,1♠0,12,490,81.13,62.88
48,87,128,3NT,S,1♠0,12,490,81.13,62.88
48,92,21,3NT,S,5♣,12,490,81.13,62.88
48,96,106,3NT,S,1♠0,12,490,81.13,62.88
48,103,125,3NT,S,1♠0,12,490,81.13,62.88
48,108,4,6NT,S,J♦,12,990,138.92,5.08
48,111,28,3NT,S,4♦,12,490,81.13,62.88
48,113,104,3NT,S,1♠0,12,490,81.13,62.88
48,120,117,3NT,N,1♠0,12,490,81.13,62.88
48,123,81,3NT,S,4♦,11,460,15.22,128.78
48,126,110,3NT,S,4♦,12,490,81.13,62.88
48,129,60,3NT,S,J♦,12,490,81.13,62.88
48,131,36,3NT,S,1♠0,12,490,81.13,62.88
48,140,145,3NT,S,1♠0,12,490,81.13,62.88
48,142,99,3NT,S,1♠0,12,490,81.13,62.88
48,144,9,3NT,S,1♠0,12,490,81.13,62.88
49,1,114,4♣,E,5♦,8,100,86.19,57.81
49,3,76,2NT,W,8♣,7,50,63.89,80.11
49,8,116,2♠,S,7♣,10,170,125.74,18.26
49,13,82,2♥,W,8♣,3,250,132.83,11.17
49,18,37,3♦,W,3♥,8,50,63.89,80.11
49,23,54,1NT,N,Q♣,6,-50,41.58,102.42
49,26,41,3NT,W,3♥,3,300,136.89,7.11
49,31,89,4♦,E,A♣,9,50,63.89,80.11
49,33,67,4♠,S,7♣,8,-100,20.29,123.71
49,39,30,3♠,S,K♦,9,140,107.49,36.51
49,44,19,2NT,W,7♦,7,50,63.89,80.11
49,48,40,4♠,S,4♣,7,-150,0.01,143.99
49,50,105,4♦,E,A♣,9,50,63.89,80.11
49,53,86,3♠,S,7♣,9,140,107.49,36.51
49,57,88,3♠,S,7♣,8,-50,41.58,102.42
49,64,136,4♦,W,3♥,9,50,63.89,80.11
49,69,146,4♦,E,5♠,9,50,63.89,80.11
49,71,98,1NT,W,7♦,7,-90,29.42,114.58
49,73,94,3♠*,S,K♦,8,-100,20.29,123.71
49,75,121,2♦,E,3♠,8,-90,29.42,114.58
49,80,46,3♦,W,2♣,10,-130,3.06,140.94
49,84,12,3NT,W,8♣,8,50,63.89,80.11
49,91,16,3♦,W,3♥,9,-110,10.15,133.85
49,95,90,3♠,S,7♣,9,140,107.49,36.51
49,100,52,5♦*,W,A♠,10,100,86.19,57.81
49,107,6,3♠,S,7♣,8,-50,41.58,102.42
49,109,35,3♠*,N,Q♣,8,-100,20.29,123.71
49,112,27,3♠,S,7♣,9,140,107.49,36.51
49,118,85,3NT,W,2♦,8,50,63.89,80.11
49,122,7,3♦,E,A♣,7,100,86.19,57.81
49,124,11,5♦*,W,A♠,9,300,136.89,7.11
49,127,135,3♦,E,A♣,8,50,63.89,80.11
49,130,22,5♦*,E,A♣,7,800,141.96,2.04
49,138,119,3NT,W,3♥,6,150,118.64,25.36
49,141,14,4♠,S,8♣,8,-100,20.29,123.71
49,143,61,4♦,W,A♠,8,100,86.19,57.81
49,2,137,3♠,S,5♣,8,-50,41.58,102.42
49,5,43,3♠*,N,Q♣,8,-100,20.29,123.71
49,10,133,2♠,S,7♣,10,170,125.74,18.26
49,17,93,2♠,S,7♣,7,-50,41.58,102.42
49,20,97,3♠,S,K♦,9,140,107.49,36.51
49,25,15,3♦,E,A♣,9,-110,10.15,133.85
49,29,134,4♦,W,A♠,8,100,86.19,57.81
49,32,59,3♠*,S,6♣,10,630,139.93,4.07
49,38,58,3NT,E,2♠,8,50,63.89,80.11
49,42,65,3NT,W,8♠,7,100,86.19,57.81
49,45,139,3♠,S,9♦,9,140,107.49,36.51
49,49,47,2♠,S,4♣,7,-50,41.58,102.42
49,51,24,3♠*,S,7♣,8,-100,20.29,123.71
49,56,77,3NT,W,3♥,6,150,118.64,25.36
49,63,79,2NT,E,5♠,8,-120,6.1,137.9
49,66,115,5♦*,W,6♦,6,1100,143.99,0.01
49,70,132,3♠,S,7♣,8,-50,41.58,102.42
49,72,55,2♠,N,Q♣,10,170,125.74,18.26
49,74,34,2♠,S,7♣,9,140,107.49,36.51
49,78,62,3♠,S,7♣,8,-50,41.58,102.42
49,83,68,2NT,E,1♥0,6,100,86.19,57.81
49,87,128,5♦,E,5♠,9,100,86.19,57.81
49,92,21,3♠,S,9♦,9,140,107.49,36.51
49,96,106,3♠,S,7♣,8,-50,41.58,102.42
49,103,125,4♦,E,K♣,8,100,86.19,57.81
49,108,4,2♠,S,A♥,10,170,125.74,18.26
49,111,28,3♦,W,A♠,10,-130,3.06,140.94
49,113,104,3NT,W,8♠,7,100,86.19,57.81
49,120,117,3♠,S,4♣,8,-50,41.58,102.42
49,123,81,4♦,E,A♣,9,50,63.89,80.11
49,126,110,3♠,S,7♣,9,140,107.49,36.51
49,129,60,2NT,W,3♥,3,250,132.83,11.17
49,131,36,3♥,N,4♠,7,-100,20.29,123.71
49,140,145,2♠,S,7♣,8,110,97.35,46.65
49,142,99,3♠,S,A♥,10,170,125.74,18.26
49,144,9,3♦,E,A♣,9,-110,10.15,133.85
